	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.959	0	0	2	1	0	34	0	0	1	0	0	0	0	0	0	0	5	0	6	0	0	2	5	0	1	1	21	63	11	1	58	0	0	2	1	0	0	0	1	0	0	6	0	1
Cluster-10.960	0	0	34	2	0	1	0	0	0	0	2	0	0	0	2	0	5	0	1	0	0	2	2	6	0	0	7	13	6	0	16	1	0	7	0	0	5	0	1	0	0	15	0	0
Cluster-10.961	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.962	0	1	22	11	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.964	0	0	26	35	0	2	0	0	0	0	1	0	0	0	7	0	0	0	17	0	0	109	1	5	0	0	4	7	13	0	6	2	0	3	0	0	2	0	1	0	0	9	0	0
Cluster-10.965	0	0	12	7	0	0	0	0	0	0	0	0	0	0	38	0	0	0	31	0	0	23	0	0	0	0	1	35	0	0	144	0	0	0	0	0	0	0	0	6	0	0	0	0
Cluster-10.966	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	6	0	0	0	0
Cluster-10.967	0	0	98	4	0	0	0	0	1	0	6	0	0	0	19	0	2	0	10	0	0	13	1	12	0	0	1	9	10	0	9	4	0	11	0	0	6	0	11	0	0	21	0	0
Cluster-10.968	0	0	13	2	0	1	0	0	0	0	0	0	2	0	30	0	0	0	61	0	0	37	0	0	0	18	3	49	0	0	106	0	0	3	0	0	0	0	0	2	0	1	0	0
Cluster-10.969	0	0	29	2	2	4	3	11	13	1	8	0	2	9	6	3	4	7	5	0	1	13	4	2	24	0	7	99	1	17	11	8	0	8	0	0	17	0	5	0	0	0	0	5
Cluster-10.970	0	0	0	0	0	0	0	47	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3	0	0	0	1
Cluster-10.971	0	0	14	0	0	1	87	0	2	5	6	0	1	0	12	0	1	146	4	0	0	2	2	0	0	0	5	11	2	64	19	0	3	1	16	0	1	2	0	0	0	0	0	1
Cluster-10.972	0	0	3	1	0	95	0	0	0	0	23	0	0	0	2	0	1	0	20	0	0	2	3	0	0	1	67	160	5	0	219	0	0	2	0	0	6	0	0	0	0	2	0	0
Cluster-10.973	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	23	0	0	0	0	0	0	1	0	9	0	2	6	0	0	0	0	0	0	672	2	0	1	0	0	7
Cluster-10.974	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.975	0	0	7	0	251	1	0	2	0	0	0	0	22	1	7	0	1	235	29	0	2	1	0	111	99	14	18	71	2	6	113	7	1	69	0	1	29	7	15	1	10	5	0	8
Cluster-10.976	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.977	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.978	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
Cluster-10.979	0	0	68	9	0	224	0	0	0	0	1	0	699	0	140	0	0	0	40	0	0	0	0	26	3	60	1	47	5	0	91	0	0	554	0	0	36	0	20	18	1	101	0	0
Cluster-10.980	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	32	11	2	37	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.981	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	223	0	0	0	0
Cluster-10.982	4	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	8	6	238	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.983	0	0	0	3	0	0	0	0	0	0	770	0	0	0	0	0	2	3	0	0	17	28	6	0	0	1	7	45	0	1	31	0	0	0	1	0	0	1	0	1	0	0	0	0
Cluster-10.984	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Cluster-10.985	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1332	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.986	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.987	10133	85	908	7411	18820	5809	3838	3675	1149	9045	13297	13	926	14036	5749	30602	8922	558	1290	2	1950	13449	4011	460	8693	79	67	129	53	4895	179	1378	18703	4975	121	138	665	80	317	101	30	9768	28633	4034
Cluster-10.988	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	20	0	0	34	708	0	0	0	91	0	0	19	0	28	0	0	13	0	3	0	0	15	0	0
Cluster-10.989	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	316	504	0	0	76	0	0	0	0	0	25	0	0	0	0	0	0	0
Cluster-10.990	0	0	24	1	12	5	54	61	3	0	22	0	22	13	6	7	9	21	0	0	9	9	0	6	4	0	11	14	10	696	8	119	0	19	158	0	9	0	10	42	5	3	0	7
Cluster-10.991	0	0	0	0	0	0	0	0	0	100	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	47	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.992	2	0	6	0	0	9	1	0	0	2	1	0	13	1	4	0	0	0	1	0	0	0	0	2	0	3	2	2	1	0	3	2	0	23	1	7	2	1	3	0	2	10	0	0
Cluster-10.993	0	2	61	9	0	0	29	7	0	0	0	0	9	0	31	0	0	2	0	0	3	0	0	0	0	0	0	0	124	548	0	0	1	65	0	0	32	0	136	79	0	7	0	0
Cluster-10.994	1	0	21	0	1	2	6	5	3	2	22	0	2	5	11	3	3	7	15	0	3	5	0	3	24	7	11	59	3	505	18	14	3	9	0	3	42	2	7	7	17	4	0	0
Cluster-10.995	0	0	10	3	0	4	2	0	0	0	0	0	24	0	40	0	0	0	21	0	0	0	0	3	0	0	1	19	0	0	58	0	0	56	0	0	3	0	1	10	3	25	0	1
Cluster-10.996	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	545	0	0	0
Cluster-10.997	0	10	0	42	19	0	0	0	46	0	0	0	45	0	0	0	0	112	0	0	114	4	48	55	0	0	0	0	1	0	1	0	0	133	165	2	63	0	113	283	0	8	0	0
Cluster-10.998	0	1	268	29	0	0	0	0	0	0	0	0	0	865	202	0	0	1	0	0	0	409	375	0	0	16	0	0	4	3	0	0	0	0	0	3	0	0	0	204	0	0	1	0
Cluster-10.999	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3712	3	0	1	2	1	0	1	2	1	1	0	0	0	1
Cluster-10.1000	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	213	614	1	0	0	0	465	0	0	1	0	0	8	0	0	0	0	0	0	2	0	0	0	0	8	3	0	1
Cluster-10.1001	0	2	15	0	170	438	0	0	30	0	2	0	253	13	12	2	0	0	1	0	0	0	29	1	1	56	0	2	8	0	0	19	0	1	166	0	215	0	0	588	1	6	0	0
Cluster-10.1002	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	7	0	0	0	0	0	0	0	0	1	59	0	0	8	2	118	0	0	14	0	0
Cluster-10.1003	0	0	0	0	2	0	848	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1129	24	17	1	11	2	1	1	0	13698	4	0	459	2	2	8	0	0	0
Cluster-10.1004	0	0	12	0	6	0	0	0	0	0	422	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
Cluster-10.1005	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1006	0	0	7	0	1	0	2	0	0	0	5	0	4	0	1	1	2	0	3	0	5	0	0	8	20	1	1	1	15	111	0	4	0	13	2367	2	4	0	2	4	1	6	0	0
Cluster-10.1007	10	0	0	0	0	0	189	40	0	4	1	0	410	16	0	0	0	0	0	0	74	0	0	0	0	2	0	0	0	230	0	0	35	0	0	0	46	0	0	0	0	1	0	0
Cluster-10.1008	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1009	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	102	0	0	0	0	0	624	0	0	0	0	1690	0	0	0
Cluster-10.1010	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	9	0	95	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1011	0	0	0	0	0	0	0	0	0	0	503	0	1	0	0	0	0	0	856	0	0	0	0	0	0	0	1	8	0	321	6	0	0	0	0	0	0	1	2	0	15	0	0	0
Cluster-10.1012	0	0	0	0	103	0	3	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0	1	94	814	0	791	273	0	0	1	19	3	1	0	0	0	291	0	17	0
Cluster-10.1013	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	669	0	0	185	0	0	0	1	2495	0
Cluster-10.1014	0	0	50	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1015	0	0	0	0	0	50	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	5	0	0	56	0	1	0	0	0	0	180	0	0	0	0	0	0	0	0
Cluster-10.1016	0	0	8	0	1	0	0	0	0	0	0	0	0	1	14	0	0	6	4	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1017	17	3	0	14	231	6	7	6	4	7	27	0	13	22	15	23	9	2	2	0	5	17	5	9	9	2	108	1861	211	8	871	2	23	53	0	0	0	0	13	11	47	27	30	7
Cluster-10.1018	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4878	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1019	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	2	0	3	3	1	0	0	0	3748	0	3	31	0	1	3	0	286	0
Cluster-10.1020	0	0	3	1	0	0	6	0	0	0	36	0	97	0	1	0	0	10	0	0	32	2	31	104	0	0	0	2	44	0	0	1	0	140	0	0	186	0	166	3	0	13	0	5
Cluster-10.1021	0	0	0	0	0	0	0	0	0	31	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1022	0	0	2	0	45	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0
Cluster-10.1023	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	30	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1024	0	0	0	1	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1025	0	6	1	0	0	0	1	0	1	0	410	0	0	0	1	3	0	0	0	0	0	0	6	1	83	0	36	147	550	16	7	47	0	1	2	29	1	0	0	5	1	0	0	54
Cluster-10.1026	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	535	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	318	0	0	10	0	0	0	0	142	0
Cluster-10.1028	0	2	0	2	0	0	1	0	0	0	154	0	1	0	0	27	0	0	1953	0	0	0	0	0	0	9	0	0	0	1	0	2218	1	2	0	0	0	0	0	0	176	1	1	0
Cluster-10.1029	0	0	0	0	0	5	221	0	1	0	0	0	0	21	0	0	0	0	1	0	0	0	39	0	334	0	0	0	0	2	0	0	0	1	0	21	0	0	3	0	0	0	0	0
Cluster-10.1030	0	0	0	0	0	0	0	0	0	0	17	0	0	3	1	0	2	0	11	0	0	1	0	2	0	3	0	5	0	22	0	0	0	0	3	0	0	0	0	0	2	1	0	8
Cluster-10.1031	0	0	13	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1032	0	1	32	7	1	20	0	0	0	2	796	0	59	0	64	0	0	3	350	0	1	12	3	5	0	1088	38	1105	4	3	662	1	0	51	1	0	3	14	2	12	0	11	0	17
Cluster-10.1033	1	2	49	0	37	6	31	0	0	0	74	0	15	25	3	5	2	30	46	0	20	0	36	4	4	13	16	104	37	5	9	75	0	34	40	0	39	3	2	63	0	3	0	11
Cluster-10.1034	2	0	0	0	2086	0	261	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1035	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.1036	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	61	7	12	0	0	0	0	0	0	0	1	0	0	0	0	42	0	0	2	0	0	0	0	62	0	0	0	3
Cluster-10.1037	0	0	1	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1038	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	2	4	0	0	6	0	0	0	0	0	0	0	0	0	24	0	0	0
Cluster-10.1039	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cluster-10.1040	1	0	0	0	0	18	0	0	0	0	0	0	26	0	0	0	0	0	25	0	13	0	0	13	117	0	0	0	1	0	0	0	0	38	78	0	74	0	13	0	155	2	0	0
Cluster-10.1041	0	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
Cluster-10.1042	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1043	0	0	0	0	2	0	0	0	4	0	5	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
Cluster-10.1044	0	0	4	0	0	0	0	0	0	0	203	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	174	0	5	2	0	0	0	0	0	4	0	1	0	0	0	0	0
Cluster-10.1045	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	46	0	0	0	0	69	0	0	7	1	122	12	37	25	0	0
Cluster-10.1046	0	0	0	0	0	0	0	0	0	0	40	0	15	117	0	0	0	0	2	0	63	0	0	83	0	0	0	0	0	6	0	1	0	165	61	0	55	96	7	0	0	3	67	0
Cluster-10.1047	0	0	0	2	0	1	1	0	0	0	5	0	9	0	0	0	1	2	1	0	4	0	2	5	7	1	1	4	9	6	0	5	0	7	0	0	16	0	10	0	0	0	0	0
Cluster-10.1048	8	3	30	1	5	11	7	1	0	0	14	0	334	15	169	1	5	46	162	0	8	0	14	5	2	24	79	115	3	9	317	24	44	98	18	6	64	2	116	8	0	3	2	52
Cluster-10.1049	0	0	0	3	0	0	4	0	0	0	1841	0	1	0	0	0	0	0	850	0	0	8	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	377
Cluster-10.1050	0	0	1	0	0	0	0	0	0	0	47	0	1	0	0	0	1	1	329	0	0	0	0	3	6	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	441
Cluster-10.1051	0	0	1	0	0	0	0	0	0	2	29	0	0	0	1	0	0	0	346	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	9	0	0	0	0	22	0	0	0
Cluster-10.1052	0	0	0	0	51	0	85	0	0	0	0	0	203	0	0	0	0	330	0	1	129	0	0	180	0	0	0	0	5	47	0	0	0	425	32	68	172	18	296	4	0	3	1	0
Cluster-10.1053	0	0	0	0	0	1	1	0	0	0	368	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	627	0	0	0	0	19	0	0	0	1	0	0	0	0	66
Cluster-10.1054	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1055	0	2	636	0	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1056	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	778	1995	0	62	2712	1	0	0	1	3	0	2	1	0	5996	0	0	0
Cluster-10.1057	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	22	0	0	3	0	0	0	4	5	5	2	13130	1	49	0	0	1	1	2	1	0	0	2	0	0	14
Cluster-10.1058	0	0	0	37	0	0	384	0	0	0	1154	0	2	0	0	3	0	1	991	0	0	304	1	0	0	0	0	0	0	0	0	278	77	2	6	0	0	0	9	0	0	0	0	6
Cluster-10.1059	3	0	0	3	0	0	9	0	0	0	7692	0	0	0	0	255	1	1	4171	0	2	0	1	0	0	1	2	1	7	10	1	14774	8	1	5	0	2	8	2	1	1	0	0	4755
Cluster-10.1060	1	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	0	4	0	0	90	0	0	0	0	4	0	0	56	0	0	1	0	54	0	7	27	0	100	0	0	5	0	2
Cluster-10.1061	392	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1062	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-10.1063	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	2	9	0	0	0	2	0	15	1	2	20	0	2	9	0	11	0	0	1	0	0	0	0	0	0	0	0
Cluster-10.1064	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	61	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	3
Cluster-10.1065	0	0	9	0	2	1	1	0	1	14	8	0	3	12	3	1	0	1	6	0	4	3	0	11	2	12	11	25	8	232	11	15	0	16	4	0	21	93	5	7	7	2	75	0
Cluster-10.1066	0	1	0	0	0	0	118	0	0	0	0	0	0	304	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	180	1	2	0	0	0	0
Cluster-10.1067	12	0	0	0	0	3	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.1068	0	0	0	0	0	0	0	0	0	0	21	0	10	1	0	0	0	0	0	0	26	0	0	41	0	0	0	0	30	4	0	2	0	57	0	0	27	1123	3	0	1	0	550	0
Cluster-10.1069	0	0	0	0	1827	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0
Cluster-10.1070	2	0	48	5	0	0	82	9	0	0	0	0	5	0	19	0	0	1	1	0	2	2	0	1	0	1	0	0	55	1253	1	1	2	38	0	0	24	0	86	26	0	7	0	0
Cluster-10.1071	0	2	21	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	6	1	0	0	0	8	579	1	4	29	9	19	0	0	0	0
Cluster-10.1072	4	0	2	1	1	0	2	2	1	0	5	1	0	0	11	0	0	6	5	0	1	1	2	0	31	3	5	15	0	2	8	0	6	0	1	0	0	0	0	0	15	0	0	0
Cluster-10.1073	1	7	33	1	0	0	7	10	0	0	0	0	22	0	17	1	0	12	1	0	40	0	0	8	1	0	1	3	221	899	0	3	0	160	6	0	105	1	327	22	0	26	0	0
Cluster-10.1074	0	0	4	47	0	0	0	0	0	0	0	0	267	0	3	0	0	1	1	0	864	121	4	848	0	8	17	11	26	7	4	2	3	3120	3	1	2	3	1339	4	9	1	0	0
Cluster-10.1075	0	1	47	0	169	0	0	0	0	0	26	0	0	1	17	0	3	0	7	0	0	0	0	0	0	1	1	2	1	3992	0	0	0	0	1	7	0	0	0	0	95	0	29	6
Cluster-10.1076	3	4	1927	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111
Cluster-10.1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Cluster-10.1078	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0	0	2	9791	0	1	0	12	0	1	0	1	17	22	1	1	0	0
Cluster-10.1079	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1080	0	0	0	4	0	0	42	0	0	0	346	0	1	0	0	9	6	3	576	0	0	8	0	0	0	2	0	0	0	1	0	267	3	0	36	0	2	0	0	0	0	0	0	0
Cluster-10.1081	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1082	0	0	3	0	39	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	0	32	4	0	0	0	4	0	0	2	0	8	0	0	0	0	0
Cluster-10.1083	0	1	1558	0	0	0	0	0	1316	0	1	0	0	1	547	0	0	0	0	0	0	0	0	0	0	11	4	2	5	44520	3	3	1	6	2	4	3	5	4	4	4	0	0	0
Cluster-10.1084	0	0	0	38	8	0	0	0	0	0	0	0	0	0	36	0	0	616	0	0	0	24	98	0	0	4	806	1096	0	3	3	1	0	0	27	0	0	261	0	0	882	1	0	0
Cluster-10.1085	0	2	3073	0	0	0	4	0	0	1	0	0	0	0	467	0	0	0	0	0	0	0	0	0	36	4	9	27	7	61	28	3	0	2	0	0	0	0	3	0	0	11	0	177
Cluster-10.1086	280	48	5953	204	1145	507	541	1188	2607	695	954	1	438	865	811	465	612	723	662	1	761	603	354	1625	312	964	2921	1643	360	72173	1292	2567	65	1499	1134	105	1096	1240	458	877	196	736	247	324
Cluster-10.1087	0	0	0	1	0	0	0	0	0	0	107	0	1	0	0	7	0	0	549	0	0	0	0	0	0	0	0	4	0	21	0	560	0	1	0	0	1	0	0	0	2	0	0	0
Cluster-10.1088	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	7	0	31	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1089	0	0	0	0	0	0	96	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	7	0	0	0	0	1	0	0	0	0
Cluster-10.1090	0	0	0	0	0	0	497	0	0	0	1	1	0	5	0	0	0	0	13	0	0	0	0	0	3120	1	205	4069	3	27	685	7	0	0	0	3	1	0	1	0	0	18	0	0
Cluster-10.1091	0	1	0	0	0	0	145	5	0	61	423	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	29	0	2	0	0	0	0	0	0	633
Cluster-10.1092	0	2	27	3	1	2	2	2	1	3	90	1	1	2	11	1	1	0	7	0	1	1	0	5	0	0	1	2	2	14	2	5	0	1	4	1	3	0	3	3	1	1	0	26
