	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.798	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0
Cluster-10.799	0	29	0	0	0	0	0	0	0	6	0	0	0	2193	0	1	0	0	0	0	1	0	9	1	0	0	0	4	0	143	0	5	0	0	0	2	0	0	0	0	0	1	0	0
Cluster-10.800	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.801	2	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1150	0	0	0	0	0	0	0	0
Cluster-10.802	14	0	0	8	1	0	0	0	0	0	25	0	0	1	4	0	0	8	25	0	10	2	1	0	95	0	2	3	2	2	1	0	4	0	3	0	0	0	0	0	1	1	0	3
Cluster-10.803	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	272	0	0	0	0	0	3	0	0	0	0	116	0	33	0
Cluster-10.804	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.805	0	0	0	0	0	0	0	4	0	55	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.806	0	3	0	0	6	0	134	0	0	0	0	0	0	2	0	0	0	3	0	0	2	0	0	10	175	0	0	0	0	0	0	0	0	7	12	0	2	1	9	40	0	4	0	0
Cluster-10.807	0	2	0	0	0	0	0	16	0	292	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	116	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.808	0	0	1	1	0	2	2	0	0	30	0	0	0	1	4	0	1	1	76	0	1	0	2	0	5	6	0	14	0	2	4	1	2	0	0	0	0	0	0	0	0	0	0	12
Cluster-10.809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.810	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
Cluster-10.811	0	0	0	4	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2757	0	1	1	1	0	0	0	1	0
Cluster-10.813	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	60	0	0	83	0	0	0	0	0	0	0	0	0	0	18	0	0
Cluster-10.814	4	0	0	0	653	0	360	42	0	0	0	0	39	0	0	0	11	56	0	0	35	0	0	490	0	0	0	2	24	4	0	0	8	953	94	0	58	0	149	1	1	2	0	0
Cluster-10.815	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	4	0	0
Cluster-10.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3125	0	0	0	0	1	1	2	0	0	0	0	0	0	0
Cluster-10.817	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.818	0	0	0	0	0	0	0	0	0	0	0	0	11	107	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	174	9	0	1	0	0	0	0	0
Cluster-10.819	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Cluster-10.820	1	0	0	24	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.821	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.822	0	0	250	0	0	0	0	0	1	0	0	0	0	0	203	0	0	84	1	0	0	0	139	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Cluster-10.823	4	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.824	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	4	1	45	0	0	0	2	8	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0
Cluster-10.825	0	0	0	0	0	0	0	1	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
Cluster-10.826	0	1	0	0	0	0	11	0	0	0	26	0	0	0	0	0	0	16	18	0	0	0	0	0	130	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	4	0	13
Cluster-10.827	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	96	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0
Cluster-10.828	0	0	9	134	42	6	0	0	0	15	0	0	29	0	161	0	0	2515	0	0	0	214	347	0	0	2	378	510	11	2	0	1	0	1	5	5	11	127	1	0	307	6	0	0
Cluster-10.829	0	0	0	0	0	1	0	0	0	11	0	0	1	25	0	1	0	0	0	0	0	2	3	0	0	0	2	13	75	99	3	0	0	6	5	0	0	0	2	1	1	0	0	0
Cluster-10.830	0	0	0	0	0	0	0	0	0	0	0	0	2	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	11	0	0	0	0	0	0	0
Cluster-10.831	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	21	0	0	0	0	0	61	512	0	2	92	0	0	0	0	2	2	0	0	0	242	0	0	0
Cluster-10.832	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.833	198	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.834	0	0	0	0	0	0	0	41	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.835	19	0	0	0	0	86	1	3	0	0	1	0	0	4	0	0	103	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	18	3	0	0	1
Cluster-10.836	0	0	99	0	0	0	0	0	4	0	0	0	0	0	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.837	0	0	0	0	0	0	0	0	0	0	0	0	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	7	0	0	0	0	0	0	0
Cluster-10.838	0	0	0	0	0	0	0	0	0	0	34	0	3	226	0	0	0	0	0	0	16	0	0	27	0	0	0	0	0	0	0	0	0	52	0	0	29	0	6	0	0	0	0	1
Cluster-10.839	1	0	484	0	0	1002	0	0	79	0	64	2	0	0	563	0	0	0	18	0	0	1	0	0	4187	409	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	3
Cluster-10.840	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.841	5252	1	13	0	24	39	0	49	0	1	114	0	0	253	0	0	0	0	1	0	0	0	0	0	14	0	2	3	0	552	0	5	0	0	0	21	0	0	0	0	296	1	7	13
Cluster-10.842	0	1	105	0	0	155	0	0	16	0	0	0	0	0	96	0	0	0	1	0	0	0	0	0	1985	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.843	0	3	703	0	1	286	0	0	124	0	0	1	0	0	930	0	0	0	0	0	0	0	0	0	1516	157	0	0	0	0	0	2	0	2	0	0	0	0	1	0	308	0	0	0
Cluster-10.844	5	0	6	0	0	0	33	0	1	0	0	0	0	3	1	0	1	0	0	0	4	0	857	2	0	0	0	1	0	749	0	0	0	2	4	0	0	34	3	0	0	0	0	0
Cluster-10.845	0	0	405	1	1	0	3	0	24	0	0	0	0	0	138	0	0	3	6	0	0	12	25	0	0	42	2	14	1	16	19	5	0	1	2	0	0	953	0	0	0	1	0	0
Cluster-10.846	0	0	0	46	1	0	56	0	0	0	1	0	53	0	0	0	4	0	0	0	1	162	121	0	0	0	1	5	1	0	0	0	0	0	28	0	31	0	0	0	0	0	0	0
Cluster-10.847	0	1	0	0	17	3	0	2	0	1	0	4	0	1	0	0	0	0	0	0	0	1	2	0	2	5	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	2
Cluster-10.848	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	1	0	3	0	0	11	0	0
Cluster-10.849	38	0	200	28	52	25	14	31	9	25	569	0	18	28	113	26	10	12	9	0	15	27	21	12	49	0	16	18	12	101	14	96	18	29	107	1	17	0	41	7	0	26	47	149
Cluster-10.850	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	4
Cluster-10.851	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	6	0	2	0	0	1	0	0	22	4	2	1	0	0	0	0
Cluster-10.852	1	49	16	113	1498	7	15	2	0	6	22	0	191	4	3	76	1	21	24	0	73	11	6	192	3	32	28	262	3003	51	83	326	3	878	26	1	23	3	421	503	736	89	0	3
Cluster-10.853	0	0	1	16	0	0	217	0	0	0	629	0	2	0	0	12	0	1	543	0	0	124	226	1	0	0	0	0	0	0	0	525	40	7	11	0	0	0	9	6	0	0	0	1
Cluster-10.854	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	1	0	18	0	0	0	1	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0
Cluster-10.855	0	0	0	0	0	5	0	4	0	0	0	0	22	0	0	0	0	0	0	0	0	0	37	0	0	0	8	5	0	0	9	0	0	0	0	0	51	24	0	3	0	0	0	0
Cluster-10.856	0	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	10	0	0	0	10	7	0	0	3	0	0	0	0	0	31	13	0	5	0	0	0	0
Cluster-10.857	0	0	0	1	0	1234	475	0	0	94	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1146	270	0	0	1	7	0	0	0	1	0	3865	0	0	0	0	0	0	0	0
Cluster-10.858	0	3	0	0	0	0	293	0	0	0	1	0	0	0	0	0	22	4	0	0	0	0	0	0	0	0	4	6	0	0	5	0	0	4	0	0	0	0	21	0	6	0	0	0
Cluster-10.859	0	0	0	0	0	0	259	0	0	0	1	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Cluster-10.860	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	122	0	1	0	0	6	0	40	0	0	0	0	1	0	0	0	2	0	0	0
Cluster-10.861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	17	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0
Cluster-10.862	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	31	1	1	0	0	162	12	0	2	0	43	0	0	1	0	15	1	2	0	0	0
Cluster-10.863	0	0	0	0	0	0	4	0	4	0	40	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
Cluster-10.864	0	0	0	0	0	0	28	0	6	0	567	0	0	0	1	0	0	1	447	0	1	0	1	1	0	0	0	0	0	60	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Cluster-10.865	0	0	31	1	0	0	0	0	0	0	1	0	2	31	16	0	0	0	0	0	1	12	12	3	0	0	0	0	2	0	0	6	0	2	0	0	7	0	4	3	0	1	0	1
Cluster-10.866	0	0	0	0	6	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	21	0	0	0	4	52	0	1	14	2	0	0	0	1	93	24	0	10	0	0	0	0
Cluster-10.867	0	0	0	0	0	0	1	2	103	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	675	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.868	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	5	0	0	0	0	2	0	25	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.869	0	0	1	8	0	1	27	0	0	0	1	0	0	4	15	0	0	1	16	0	0	0	1	0	224	4	29	299	1	0	319	1	60	0	1	0	0	1	0	0	4	0	0	1
Cluster-10.870	164	0	197	0	2	0	2	1	0	187	479	0	0	0	102	0	0	2	33	0	0	0	161	1	0	1	0	1	0	28	0	0	0	0	0	0	0	45	0	0	0	0	22	118
Cluster-10.871	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.872	0	0	0	0	0	3	0	0	0	0	0	0	19	205	0	0	0	18	0	0	0	0	0	26	0	0	36	130	13	42	60	0	2	354	44	0	40	0	505	0	0	1	0	0
Cluster-10.873	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	49	0	0	0	0	8	0	0	0	0	0
Cluster-10.874	0	0	1	4	0	0	1	0	0	0	0	0	1	3	0	2	3	0	5	0	0	61	2	0	2	1	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.875	0	0	0	0	0	0	1	0	0	0	119	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
Cluster-10.876	0	0	0	0	2	0	0	0	0	0	5	0	32	0	0	0	69	53	5	0	0	0	0	297	13	0	2	3	7	34	0	1	0	318	1	0	68	0	19	0	1	4	1	2
Cluster-10.877	0	0	0	0	0	4	0	0	0	0	9	0	20	494	0	0	0	4	0	0	13	0	0	27	0	0	20	85	0	40	29	0	1	190	31	0	31	0	217	0	0	3	0	0
Cluster-10.878	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	0	9	0	0	36	0	0	2	0	63	0	8	6	0	0
Cluster-10.879	0	0	0	0	0	160	0	13	0	0	0	0	0	1	0	0	105	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	0	6	0	0
Cluster-10.880	0	0	0	0	0	0	0	82	0	0	0	0	2	0	0	5	0	3	1	0	1	0	0	6	271	0	0	0	1	4	0	68	1	112	0	1	5	0	128	1	1	2	1	0
Cluster-10.881	0	13	1	0	358	0	0	0	0	0	0	0	39	115	11	6	637	1	0	0	1890	3	130	1	0	29	154	872	174	16	20	141	1	2	12904	53	459	5	2	3	3	2	0	1
Cluster-10.882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	23	0	0	0	0
Cluster-10.883	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Cluster-10.884	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	92	0	1	0	0	4	0	0	0	1	1	0	0	17	0	3	0	0	1	0	14	0	2	4	0	0
Cluster-10.885	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	7	0	0	2	0	0
Cluster-10.886	0	0	6	0	0	0	3	0	0	0	0	0	0	402	0	1	0	0	0	0	0	0	4	0	0	0	1	1	184	6	0	153	0	0	24	4	3	2	1	0	0	0	0	0
Cluster-10.887	0	0	0	0	0	0	0	0	0	0	74	0	1	0	0	0	0	0	43	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Cluster-10.888	0	0	0	0	0	0	341	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1420	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.889	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.890	0	1	1062	0	0	1	0	0	185	0	0	0	0	0	629	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.891	1	0	0	0	4	0	128	0	18	0	0	0	2	0	0	0	5	85	0	0	4	6	0	4	1	0	3	6	4	136	2	0	0	6	0	0	4	0	11	2	0	0	0	0
Cluster-10.892	0	1	2	17	6	0	0	0	0	0	0	0	0	0	15	0	0	227	0	0	0	13	31	0	0	9	645	779	0	1	1	1	0	0	14	0	0	246	0	0	653	0	0	0
Cluster-10.893	0	0	0	8	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	29	1	21	75	0	0	2	2	37	1	0	2	0	100	0	1	109	2	119	2	0	11	0	0
Cluster-10.894	0	0	0	0	26	28	0	22	0	0	0	0	65	0	0	0	0	0	0	0	1	0	99	0	1	0	235	460	0	1	138	0	0	0	0	0	515	58	1	199	1	0	0	0
Cluster-10.895	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.896	39	1	45	0	4	1	322	1	3	0	0	3	3	1	16	0	0	3	0	0	3	6	0	4	2516	7	393	1764	6	46	1393	2	0	5	2	13	4	0	2	5	1	501	0	6
Cluster-10.897	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	1	0	0	8	0	0	0	2	2	0	0	0	0	446	0	4	0	0
Cluster-10.898	0	1	75	0	886	20	2	3	153	0	30	0	0	0	71	21	0	1	0	0	2	2	129	8	6	7	2	12	32	20	0	97	0	14	933	17	1	0	11	50	0	34	0	2
Cluster-10.899	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	54	0	0	0
Cluster-10.900	3	0	35	0	0	3	7	3	3	0	18	0	8	1	3	0	0	4	5	0	1	0	0	3	27	3	6	10	7	316	4	20	0	10	0	2	4	0	11	2	6	2	0	0
Cluster-10.901	1	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	11	0	7	0	0	4	89	0	0	0	1	0	0	0	0	7	11	0	82	18	0	0	50	3	0	0
Cluster-10.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	847	0	2	396	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.903	95	0	19	94	166	47	26	53	17	55	217	0	16	82	48	160	37	10	41	0	28	124	26	20	214	21	23	33	6	112	11	47	129	62	0	2	67	3	24	24	12	95	202	31
Cluster-10.904	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	183	0	1	0	1	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Cluster-10.905	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	2	0	0	0	0	0	0	157	0	0	0	1	3	0	0	0	279	0	0	0	0	36	1	1	1	839	0	0	0
Cluster-10.906	395	0	2	1	2	3	4	3	5	1	1	0	2	1147	1	0	0	2	23	0	0	21	0	0	0	0	2	3	2	0	5	26	0	0	1	0	0	5	1	0	25	1	1	1
Cluster-10.907	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1
Cluster-10.908	0	0	0	3	3507	2	0	0	0	0	4	0	0	1	0	0	1	3	0	0	1	7	0	1	1	2	1	1	2	11	2	4	0	1	3	0	1	12	0	1	0	0	0	0
Cluster-10.909	0	0	0	0	0	0	65	0	0	0	0	0	586	1	0	0	42	5	0	0	747	0	0	763	0	0	0	0	0	4	0	0	4	875	42	0	101	1	1115	17	2	0	1	0
Cluster-10.910	0	0	0	0	158	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	1133	2047	0	1	275	0	0	0	0	0	91	3	0	0	0	6	0	0
Cluster-10.911	0	1	0	0	3	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	28	0	0	0	0	1	0	3	60	0	0	0	0
Cluster-10.912	0	0	2	0	680	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0
Cluster-10.913	0	0	0	1	1075	0	919	0	0	2	1	0	931	15	0	0	2	1911	1	0	0	0	0	4	0	0	1	0	1	2	0	0	40	6	0	0	3	0	5	0	0	465	0	0
Cluster-10.914	0	0	0	0	0	0	2	250	0	0	0	0	204	0	0	0	41	2	0	0	0	0	0	12	0	7	3	184	11	3	340	2	0	561	4	197	38	0	1239	1	1079	0	0	0
Cluster-10.915	0	0	0	0	6	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	10	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.916	0	0	336	0	6	0	1	0	0	2	7	0	0	1	31	0	0	0	0	0	1	0	0	0	1	0	0	6	7	6	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Cluster-10.917	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.918	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.919	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	28	0	23	72	0	0	0	7	1107	640	0	51	0	49	0	0	20	0	23	3	1	1	0	0
Cluster-10.920	0	0	0	1	1	0	0	0	0	54	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	9	0	0	0	0
Cluster-10.921	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	36	0	0	0	0	0	0	19	0	15	4	229	8	1	390	0	1	574	11	0	40	0	1323	3	754	0	0	0
Cluster-10.922	0	12	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	22	0	0	31	0	33	0	0	325	1	1	0	0	231	0	0	0	1	103	71	175	21	1	0
Cluster-10.923	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.924	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	5	0	0	663	1	0	0	0	0	0	0	0	0	0	1	0	334	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.925	0	0	0	0	0	0	0	2	0	0	0	1	6	0	0	0	0	0	0	0	13	0	0	38	1039	0	0	0	0	5	0	1	0	24	0	0	14	0	20	0	0	5	0	1
Cluster-10.926	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	102	308	0	241	4	0	2	0	0	0	1	0	0	0	119	3	0	0
Cluster-10.927	0	0	0	0	0	0	63	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1244	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.928	0	0	0	1	670	0	0	0	0	0	0	0	85	0	0	0	39	0	0	0	123	1	4	0	0	10	377	949	800	5	123	0	0	0	1265	0	683	2	0	1	0	0	0	1
Cluster-10.929	5027	0	1	0	1	577	1	62	1	2	1580	1	1	0	0	0	0	0	2	0	0	0	0	0	36	0	0	5	0	1	4	1	0	0	0	3	0	2	0	0	387	2	0	164
Cluster-10.930	0	0	106	0	0	0	0	4	0	0	0	0	0	0	89	0	0	0	11	0	0	0	60	0	0	2	6	2	0	32	0	0	0	1	0	0	0	0	1	3	0	0	0	1
Cluster-10.931	0	0	7	122	38	0	0	0	0	8	0	0	30	0	140	1	0	2141	0	0	0	189	290	0	0	1	123	167	4	0	1	0	0	0	4	6	11	35	0	0	141	3	0	0
Cluster-10.932	0	0	1	0	19	0	6	0	94	321	38	0	0	42	7	3	1	5	3	0	2	0	0	1	668	3	0	31	1214	202	0	11	0	11	25	0	0	2	0	0	0	0	0	2
Cluster-10.933	2	48	0	0	0	0	2	7	0	0	18	0	29	4	1	0	0	119	1	0	29	0	0	45	0	1	71	153	97	25	59	2	0	92	52	6	2	6	42	53	51	14	1	0
